"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"331";1.1;1.1;1.1;0.9;0.9;1;1.1;0.9;0.9;1.1;1.1;1;1.1;1;1;0.9;0.9;1;0.9;1;1;0.9;0.9;1;1;1.1;1.1;1;0.9;0.9;1.1;0.9;1;1;0.9;1;1;0.9;1.1;1;1.1;1.1;1.1;1.1;0.9;0.9;1.1;1;1
"332";0.9;1;0.9;0.9;1.1;1;1;1;1;1;0.9;1.1;1.1;1.1;1.1;1;0.9;0.9;0.9;1;1.1;1;0.9;0.9;1.1;0.9;0.9;1;0.9;1;1.1;0.9;1;1.1;1;1.1;1;1;1.1;1;0.9;1.1;1;0.9;0.9;1.1;1.1;1.1;1.1
"333";0.9;1.1;1.1;1;1;0.9;0.9;0.9;1;1;1.1;0.9;0.9;1.1;1.1;1;0.9;1;1.1;1.1;1.1;0.9;1;0.9;1;0.9;1.1;0.9;1.1;0.9;1;1.1;1;1.1;0.9;1;1.1;0.9;1;1.1;1;1;1;0.9;0.9;1;1.1;1;1.1
"334";1.1;1;0.9;0.9;1.1;1.1;0.9;1;0.9;1.1;1;1.1;1.1;0.9;1.1;0.9;0.9;0.9;0.9;1.1;1.1;1;0.9;1.1;1.1;1;1;1.1;1;1.1;1;1.1;1;1;1;0.9;1;1.1;0.9;0.9;0.9;0.9;1;1;1;1;0.9;1;1.1
"335";1;1.1;1.1;1.1;1.1;1;0.9;1;1;1;0.9;1.1;1.1;1;0.9;1.1;0.9;0.9;1;0.9;1.1;1.1;1.1;1.1;1;1;1;0.9;1.1;0.9;1.1;0.9;0.9;1.1;1.1;1;0.9;0.9;0.9;1;1.1;1;0.9;0.9;1;0.9;1;1;1
"336";0.9;1;0.9;1.1;0.9;0.9;0.9;0.9;1.1;1;1;1;0.9;1.1;0.9;1;NA;1.1;1.1;1;1.1;0.9;1.1;1.1;1;0.9;1.1;1.1;1;1.1;0.9;0.9;1;0.9;1;1.1;1.1;1;1;1;0.9;1;1.1;1.1;1;0.9;1.1;1;0.9
"337";0.9;0.9;1.1;1.1;1;0.9;1;1;1;1;0.9;0.9;1.1;0.9;0.9;1;1.1;1;1.1;0.9;1.1;1;1;1;1.1;1;1;0.9;0.9;1;0.9;1.1;1;0.9;1.1;1.1;1.1;1.1;1.1;1.1;1.1;1;0.9;0.9;1;0.9;1.1;0.9;1
"338";1.1;0.9;1;1;0.9;0.9;1.1;1.1;0.9;1;0.9;1;1.1;1;0.9;0.9;0.9;0.9;0.9;1;1.1;1.1;1.1;1.1;1.1;1;0.9;1.1;1;1.1;0.9;1;1.1;1;0.9;1;1;0.9;1.1;1.1;0.9;1.1;1;1.1;1;1;1;0.9;1
"339";1;0.9;1;1;1.1;0.9;1.1;1.1;1;0.9;1.1;0.9;1.1;1;0.9;0.9;NA;1.1;1.1;1;0.9;0.9;1.1;1.1;1;1;1.1;1.1;1;0.9;0.9;1;0.9;0.9;1.1;0.9;0.9;1;1.1;1;1.1;1.1;1;1.1;0.9;1;0.9;1;1
"340";1.1;1;1.1;1;0.9;0.9;1.1;1;0.9;1.1;1.1;0.9;1;1;1;0.9;0.9;1.1;1;1.1;0.9;1;1;1;1.1;1;1.1;1.1;1.1;0.9;1.1;1;1;1.1;1.1;1;0.9;1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;0.9;1;0.9;1
"341";1;0.9;1.1;1;1;1;1;1;0.9;0.9;1.1;1.1;0.9;1;0.9;1;1.1;1.1;1.1;1.1;1;1;0.9;0.9;0.9;1.1;1.1;1.1;1;0.9;1.1;1;1;0.9;0.9;1.1;1.1;0.9;1;1.1;0.9;1.1;1;1;1;1.1;0.9;0.9;0.9
"342";1;1;1.1;0.9;1;1;1.1;1;1.1;1;1;1.1;1.1;0.9;1.1;1.1;0.9;0.9;1;0.9;0.9;1;1;0.9;0.9;0.9;0.9;0.9;1;0.9;1.1;1;1.1;1.1;0.9;1;1;1;1.1;0.9;1.1;1;0.9;1;1.1;1.1;1.1;0.9;1.1
"343";1.1;1;1;1.1;0.9;1;0.9;0.9;0.9;1.1;1.1;0.9;1.1;1;1.1;1.1;0.9;1.1;1;1.1;1.1;1.1;1;0.9;1.1;0.9;1.1;0.9;1;1;0.9;0.9;0.9;1.1;1;1;0.9;1;0.9;0.9;0.9;1;1;1;1.1;1.1;1;1;1
"344";0.9;1;1;1.1;1;1.1;1.1;1.1;1.1;1;1;1;1.1;1;1.1;1.1;0.9;1.1;1;0.9;1;0.9;1.1;0.9;1;0.9;1;0.9;1;0.9;1.1;1.1;0.9;1;1;0.9;0.9;1.1;0.9;1.1;1.1;0.9;1;0.9;0.9;0.9;1;1;1.1
"345";0.9;0.9;1.1;1.1;1;1.1;1;1;0.9;0.9;1;0.9;1;0.9;1;1;0.9;1;1.1;1.1;0.9;0.9;1.1;1.1;0.9;1;1;1.1;1.1;1;0.9;1;1.1;0.9;1;1;1.1;1.1;1;1.1;1.1;1.1;0.9;0.9;0.9;1;1;1.1;0.9
"346";1.1;1.1;1.1;1;0.9;1;0.9;0.9;1.1;1;1;1;1;1;1.1;1.1;1.1;0.9;1.1;0.9;1.1;1.1;1.1;1.1;0.9;0.9;1;1;1.1;1;0.9;0.9;0.9;1;1.1;1.1;0.9;1;1;0.9;0.9;0.9;0.9;1;1;1;1;0.9;1.1
"347";0.9;0.9;1.1;1.1;1;0.9;1.1;1.1;1;1.1;1.1;0.9;0.9;0.9;1.1;1;NA;1.1;1.1;0.9;1.1;0.9;1;1.1;1;1;0.9;0.9;1;0.9;0.9;0.9;1;1;1;1.1;1;1;1;1.1;0.9;1;1.1;1;1.1;0.9;1;1.1;0.9
"348";1.1;0.9;1.1;0.9;1;1.1;1;1;1;0.9;0.9;1;1;0.9;1.1;0.9;NA;0.9;1;1.1;1.1;1;1;0.9;1;1.1;1.1;0.9;0.9;0.9;1;1.1;0.9;1.1;0.9;1;1.1;1.1;1.1;0.9;1;1.1;1;0.9;1;1.1;1;1.1;0.9
"349";1;1;0.9;0.9;1.1;0.9;0.9;1;0.9;1.1;0.9;1;0.9;1.1;1;1.1;NA;1.1;1;1.1;1;1.1;1.1;0.9;0.9;0.9;0.9;1;1.1;1;1;1;0.9;1;1;0.9;1;1.1;1.1;1.1;1.1;1.1;1.1;1;0.9;1.1;0.9;0.9;1
"350";0.9;1;1.1;1;1.1;1.1;0.9;1.1;1.1;0.9;0.9;1;1;1;1;1.1;NA;0.9;1.1;0.9;1;1.1;0.9;1.1;0.9;1;1.1;1;1;1.1;1;1.1;1;1.1;0.9;1.1;1.1;0.9;1;1;1.1;0.9;0.9;0.9;0.9;1;0.9;1;0.9
"351";1;1.1;1;0.9;1.1;0.9;1.1;0.9;0.9;1.1;1;1;1.1;1;0.9;1;1.1;1.1;1.1;1;1.1;0.9;1;1;0.9;0.9;0.9;1;0.9;1.1;0.9;0.9;1;1.1;0.9;1.1;1;1.1;1.1;1;1;1;1;1;0.9;0.9;1.1;0.9;1.1
"352";0.9;1;1;0.9;1.1;1.1;1;1;1.1;0.9;1.1;1.1;1;0.9;0.9;0.9;1.1;1;0.9;1;0.9;1;1.1;0.9;0.9;0.9;0.9;1;1.1;0.9;1.1;1;1;1.1;1;1;1.1;1.1;0.9;1;1;1.1;1.1;0.9;1.1;1;0.9;1;1.1
"353";1.1;1.1;1;1;1;1.1;0.9;0.9;0.9;0.9;1.1;1.1;1.1;1;0.9;1;0.9;0.9;1.1;1;1;1.1;1.1;1.1;1;1;1.1;1.1;1;1;1;1;0.9;0.9;0.9;0.9;0.9;1.1;0.9;0.9;1.1;1;1;1;1.1;1.1;1;0.9;0.9
"354";1.1;1;1.1;1;0.9;0.9;0.9;0.9;1.1;0.9;1.1;1;0.9;1;1.1;1;NA;0.9;1;1;1;0.9;1;1;1;1.1;1.1;1.1;1.1;1.1;0.9;1.1;0.9;1.1;1.1;1;1.1;0.9;0.9;1.1;1.1;0.9;1;1;1;0.9;0.9;0.9;1
"355";1.1;1.1;1.1;1;0.9;0.9;0.9;1;1.1;1.1;1;0.9;1.1;1;1.1;1;0.9;0.9;1;1.1;1;1;1;1.1;1.1;0.9;1;0.9;1;1;1;0.9;1.1;1;1.1;0.9;1.1;0.9;1.1;1;0.9;1.1;0.9;1.1;0.9;1;0.9;0.9;1
"356";1.1;0.9;0.9;0.9;1;1.1;1;1.1;1;1.1;1;1;0.9;1.1;1;0.9;0.9;1;0.9;1;1;1.1;1.1;1;1;1;1.1;0.9;1.1;1.1;1;0.9;1;1;1.1;0.9;1.1;1.1;0.9;0.9;0.9;0.9;1.1;1;1.1;1;1.1;0.9;0.9
"357";1.1;0.9;1;1.1;1.1;1;0.9;0.9;0.9;0.9;0.9;1.1;0.9;1.1;1.1;1;NA;1.1;0.9;1;1;1.1;1.1;0.9;1;0.9;1.1;1.1;0.9;0.9;0.9;1;1;1;1;1;1;1;1.1;0.9;0.9;1.1;1.1;1.1;0.9;1;1;1.1;1
"358";0.9;0.9;1;1;0.9;1.1;1.1;1.1;0.9;1.1;1;0.9;1;1.1;1.1;1.1;1.1;1.1;0.9;0.9;1;1.1;0.9;1;1.1;1;0.9;0.9;1;1.1;1;1;1.1;0.9;1;1.1;0.9;1;1;1;1;0.9;0.9;1;1.1;1.1;0.9;0.9;1
"359";1;0.9;1;1.1;0.9;1;1.1;1.1;0.9;0.9;1;1.1;1;1.1;1.1;1;1.1;0.9;1.1;0.9;1;1;1.1;1.1;0.9;0.9;1;0.9;0.9;1.1;1.1;1.1;0.9;1.1;1;0.9;1.1;0.9;0.9;1;0.9;1.1;1;0.9;1;1;1;1;1
"360";0.9;1.1;1.1;0.9;1;1;1;1;1.1;1;1;1.1;1.1;1;1.1;1;1.1;0.9;0.9;1.1;1;1.1;1.1;0.9;0.9;0.9;0.9;1;0.9;1.1;0.9;1;0.9;1;0.9;1.1;1.1;1;1;0.9;1;1.1;0.9;1;1.1;1;0.9;1.1;0.9
"361";1;0.9;1;1.1;0.9;1;0.9;1.1;1.1;1.1;1;0.9;0.9;0.9;0.9;0.9;1.1;0.9;1.1;0.9;0.9;1;0.9;0.9;0.9;1;1;0.9;0.9;1.1;1.1;1;1;1.1;1;1;1;1;1;1;1.1;1.1;1;1.1;1.1;1.1;1.1;1.1;1
"362";0.9;1;1;1;1;1;0.9;1.1;1.1;1;1;0.9;1.1;0.9;1.1;1.1;0.9;1.1;1;1.1;1.1;0.9;1;1.1;1.1;1;0.9;1.1;1;1;1;0.9;1;1;1.1;0.9;1;0.9;0.9;1.1;0.9;0.9;1.1;0.9;1.1;1;0.9;1.1;0.9
"363";1;1;1.1;1.1;1.1;0.9;0.9;1.1;0.9;1;0.9;1.1;1;1;1;1;0.9;1.1;1.1;0.9;1.1;1.1;1.1;1;1.1;1;1.1;1.1;0.9;1.1;0.9;1;1.1;0.9;0.9;1;0.9;0.9;1;0.9;0.9;1;1;1;1.1;0.9;0.9;1;1
"364";0.9;0.9;0.9;1;0.9;1;1;0.9;1.1;0.9;0.9;1;0.9;1;1;1;0.9;0.9;1;1.1;1;0.9;1.1;1.1;1.1;1;1;0.9;1.1;1.1;1;1.1;1.1;0.9;1.1;1.1;1.1;1.1;1;1.1;1;0.9;1;1;1;1.1;0.9;0.9;1.1
"365";1;1.1;0.9;0.9;0.9;1;0.9;1;1;0.9;1;1.1;1.1;1;1.1;1;NA;1.1;1.1;1.1;0.9;1;0.9;1;1;1.1;0.9;0.9;0.9;1;0.9;0.9;1.1;1;1;1.1;0.9;1.1;1.1;0.9;1.1;0.9;1;1.1;1.1;0.9;1.1;1;1
"366";1;1;0.9;1;1.1;1;1.1;0.9;1.1;1.1;1;0.9;0.9;0.9;1.1;1.1;NA;0.9;1;1.1;1;1;1;1;1.1;1.1;0.9;1;1;1;1.1;0.9;0.9;0.9;1.1;1;0.9;1.1;1;0.9;1.1;1;0.9;1.1;0.9;1.1;0.9;1.1;0.9
"367";0.9;1.1;0.9;1.1;1;1;1.1;0.9;0.9;1.1;1.1;1;0.9;1.1;1;1;NA;0.9;1.1;0.9;0.9;1.1;1;1.1;1;0.9;1;1;0.9;1;0.9;1.1;1;1;0.9;0.9;0.9;1;0.9;1.1;1;1.1;1.1;1.1;1;1;1.1;0.9;1.1
"368";1.1;1.1;0.9;1;1;1;1;0.9;1.1;1.1;0.9;1;0.9;1.1;1;0.9;0.9;1;1.1;0.9;1;1;1.1;1.1;1.1;1;1;0.9;1.1;1;1.1;0.9;1;0.9;0.9;1;1.1;1;0.9;0.9;1.1;1;0.9;0.9;1.1;1.1;1;1.1;0.9
"369";1;1.1;1.1;1.1;1.1;0.9;0.9;1.1;1;0.9;1.1;1.1;0.9;0.9;0.9;1;0.9;1;0.9;1;1;1.1;1;0.9;0.9;1.1;1.1;1;1;1;1;1.1;0.9;0.9;1;1.1;1.1;1;0.9;1.1;1;1;1.1;0.9;0.9;1.1;1;0.9;1
"370";1.1;1;0.9;0.9;1;1;1.1;1.1;1;0.9;0.9;1.1;1.1;0.9;0.9;1;NA;1;1.1;0.9;1;1.1;1.1;1;1;0.9;1.1;1.1;0.9;0.9;0.9;1;1;1.1;1.1;1.1;0.9;0.9;1;0.9;1;0.9;0.9;1.1;1;1;1;1.1;1.1
"371";0.9;1;1;0.9;1.1;0.9;0.9;1;0.9;0.9;0.9;1;1.1;1;1.1;1.1;NA;1.1;1;1.1;0.9;1;1;1;0.9;0.9;1.1;1;1;1;1;1.1;0.9;1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;1;1.1;1;1.1;1.1;1.1;1.1;1.1
"372";0.9;1;1.1;1;0.9;1.1;1;1.1;0.9;1;0.9;1.1;0.9;1.1;0.9;1;1.1;0.9;1;1;0.9;1.1;0.9;1;1;0.9;1.1;1.1;1.1;0.9;1;1.1;0.9;1.1;1;1.1;1.1;1;1;0.9;1;1;0.9;0.9;1;1.1;0.9;1.1;1
"373";1;1;1;1;0.9;1.1;1.1;1.1;1.1;1.1;0.9;1.1;0.9;1;1;0.9;0.9;0.9;0.9;1.1;1;1.1;0.9;0.9;1.1;0.9;0.9;1.1;1;1.1;1;0.9;1;1;0.9;1.1;1;0.9;1.1;1;0.9;1.1;1;1.1;1;1;1;0.9;1.1
"374";1;0.9;1;0.9;1.1;1;1;0.9;1.1;0.9;0.9;1.1;1;1.1;1;1.1;0.9;1;0.9;0.9;1.1;1.1;1;0.9;1.1;0.9;1.1;1.1;0.9;1;1.1;0.9;1;0.9;1;1.1;0.9;1;1;1.1;1.1;0.9;1;1;0.9;1.1;1;1;1.1
"375";1;1.1;0.9;1;1.1;1;0.9;1.1;1;0.9;0.9;0.9;0.9;1;0.9;1.1;1.1;0.9;1.1;1;1.1;0.9;0.9;1.1;1.1;1;1.1;1.1;0.9;1.1;1;1;1;1;1;1.1;0.9;1.1;0.9;1.1;1;0.9;1;0.9;1;1;0.9;1.1;1
"376";1.1;1;1;1.1;1.1;0.9;0.9;1;1;1;1;0.9;1.1;1;1;0.9;NA;0.9;1;1;0.9;0.9;1;1.1;1.1;0.9;1.1;1.1;1.1;1.1;1;0.9;1;0.9;1;0.9;1.1;0.9;0.9;1;1.1;0.9;1.1;1.1;1.1;0.9;1;1.1;0.9
"377";1.1;1.1;1;0.9;1.1;1;0.9;1;1;0.9;0.9;1.1;1;0.9;1;1;1.1;0.9;0.9;1;0.9;1;1;1.1;1;1;1;1.1;0.9;1.1;1;1;1.1;0.9;1.1;1.1;1;0.9;1.1;0.9;0.9;1.1;1;1.1;1.1;1.1;0.9;0.9;0.9
"378";1.1;1;0.9;0.9;1;1;1;1;1;1.1;0.9;1;1.1;1;1;0.9;0.9;0.9;0.9;1.1;1;0.9;1.1;0.9;1.1;1.1;0.9;1.1;0.9;0.9;1;0.9;1.1;0.9;1;1;1.1;1.1;1.1;1;1;1.1;1.1;1;1;1.1;0.9;0.9;1.1
"379";0.9;1;0.9;0.9;0.9;0.9;1.1;1.1;1;0.9;1.1;0.9;0.9;0.9;0.9;1.1;0.9;1.1;1;1.1;1.1;1;1;1;1;1;1;1;1;1;1.1;1.1;1;0.9;0.9;1.1;1.1;1.1;1.1;1;1;0.9;1;1.1;1.1;0.9;0.9;1.1;1
"380";1.1;0.9;1.1;1;0.9;1.1;1.1;1;1.1;1.1;1;0.9;1;0.9;1;0.9;0.9;1.1;0.9;1.1;1;1;1.1;0.9;0.9;1.1;1;1;1.1;0.9;0.9;1.1;1.1;0.9;0.9;1;1.1;1;0.9;1;0.9;0.9;1;1;1.1;1.1;1;1;1
"381";1;1;0.9;1;0.9;1.1;1;0.9;1;1;1.1;0.9;1.1;1;1.1;1;1.1;1;0.9;1.1;0.9;0.9;1.1;0.9;0.9;1;0.9;0.9;1.1;1;1.1;0.9;1.1;1;1.1;1.1;1;1.1;0.9;1.1;0.9;1;1;1.1;1;0.9;1.1;0.9;1
"382";1;1.1;0.9;1.1;0.9;1;1;1.1;1;1;1.1;0.9;0.9;1;1;0.9;0.9;1.1;1;1.1;0.9;1.1;1.1;1;1;1;0.9;1.1;1;1;0.9;1;1.1;1.1;1.1;0.9;0.9;0.9;1.1;0.9;1;1;0.9;1;1.1;0.9;1.1;0.9;1.1
"383";1.1;1;0.9;1.1;1.1;0.9;0.9;1.1;0.9;0.9;1.1;1;1.1;1;1.1;1;NA;1;1;1;1;1.1;1;1.1;1.1;0.9;0.9;1.1;0.9;1.1;1;1;0.9;1.1;0.9;0.9;0.9;0.9;0.9;1;1.1;0.9;1;1.1;1;1;1;0.9;1.1
"384";1;1.1;1.1;1.1;1;0.9;1.1;0.9;1;1;1.1;1;1;1;0.9;0.9;NA;1.1;1;1;0.9;1;0.9;0.9;0.9;0.9;1.1;0.9;1;1;1;1.1;1.1;1;1.1;1.1;1;1.1;1.1;0.9;1.1;0.9;0.9;0.9;0.9;0.9;1.1;1;1.1
"385";0.9;0.9;1;1.1;0.9;1.1;1.1;1;0.9;1;0.9;1;1.1;1.1;1;1.1;NA;1.1;1.1;1.1;1.1;0.9;1.1;0.9;0.9;1;0.9;0.9;0.9;1;1;0.9;0.9;1.1;1;0.9;1;1;1.1;1;1.1;1.1;1;1;1.1;0.9;1;0.9;1
"386";1;0.9;1.1;1.1;1.1;1;1;0.9;1.1;1;1.1;1;1;1.1;1;0.9;NA;1;1;1;0.9;0.9;1;0.9;1;0.9;1.1;1.1;1.1;0.9;1;1.1;0.9;1.1;1.1;1.1;1.1;1.1;1;1;0.9;0.9;0.9;1;0.9;0.9;1.1;0.9;0.9
"387";1;1;1;1;1.1;1.1;1;0.9;0.9;1;1;0.9;1;0.9;1.1;1.1;0.9;1;1.1;1.1;1.1;0.9;1;0.9;1;0.9;1;0.9;1.1;1.1;1;1.1;0.9;1.1;1.1;1.1;0.9;1;0.9;0.9;1.1;0.9;0.9;1.1;1;1;0.9;1;1.1
"388";1;1.1;0.9;1;1;0.9;0.9;1.1;1.1;1.1;1;1;0.9;0.9;0.9;0.9;0.9;1;0.9;1;1;1.1;1;0.9;1.1;1;1;0.9;1;1.1;1;1.1;1.1;0.9;1;1;1.1;1;0.9;0.9;1.1;1;0.9;1.1;1.1;1.1;1.1;1.1;0.9
"389";0.9;1;1;1;1;1;1;1.1;0.9;0.9;0.9;1.1;1.1;1.1;1.1;0.9;NA;1;1;1.1;1;1;1.1;1.1;1;1.1;0.9;0.9;1.1;1;1;1;0.9;1.1;0.9;0.9;0.9;1;0.9;1.1;1.1;0.9;1;1.1;1.1;0.9;1.1;0.9;0.9
"390";1;1;1;1;0.9;1.1;1.1;1;1.1;1;1;1.1;1.1;0.9;1;0.9;0.9;0.9;1.1;1;1.1;1.1;1;0.9;0.9;1.1;0.9;1;0.9;1;0.9;1;0.9;1.1;1.1;0.9;0.9;0.9;1.1;0.9;1.1;1;1;1;1.1;0.9;1.1;1.1;1
"391";1.1;0.9;1.1;1;1;1;1;1.1;0.9;1.1;1.1;1.1;1;1;0.9;1;1.1;1.1;1.1;0.9;1;0.9;0.9;1.1;0.9;0.9;1.1;1.1;1;0.9;1;0.9;1;1;1.1;0.9;1;0.9;1.1;1.1;0.9;1;1;0.9;1.1;0.9;1;1;0.9
"392";0.9;1;1;1.1;1;0.9;0.9;1.1;0.9;0.9;0.9;1.1;0.9;0.9;1.1;1;NA;1;1.1;1.1;1;1;1.1;1.1;1;1;0.9;0.9;1.1;1;0.9;1.1;1.1;1.1;1;1;1.1;0.9;1.1;1;0.9;1.1;0.9;1.1;1;1;1;0.9;0.9
"393";1;1.1;0.9;0.9;1;1;0.9;1;1;1;0.9;1;1.1;0.9;1;0.9;0.9;1;1.1;1.1;1;0.9;1.1;1.1;1.1;1.1;0.9;0.9;1;1.1;1;1;0.9;0.9;1;0.9;1;1.1;1.1;1.1;1.1;0.9;1;1.1;0.9;0.9;1.1;1;1.1
"394";1;1;0.9;1;0.9;1.1;1;0.9;1;1.1;0.9;0.9;1.1;0.9;1.1;0.9;0.9;1;1;1.1;1;0.9;1;0.9;1.1;1.1;0.9;1.1;1;1.1;1.1;1;0.9;1.1;1.1;0.9;1;1;0.9;1.1;1.1;1;0.9;0.9;1;1.1;1;1;1.1
"395";1;0.9;1.1;1.1;1;1.1;1.1;1.1;1;1;0.9;1.1;1;1;0.9;1.1;0.9;0.9;1;1.1;1;0.9;1;0.9;1;1;1.1;0.9;0.9;1;1;0.9;1;1.1;1.1;1;1.1;0.9;1;1.1;0.9;0.9;1;1.1;0.9;0.9;0.9;1.1;1.1
"396";1;1.1;1.1;0.9;1;1.1;1.1;1.1;1;1;1;0.9;1;1;0.9;1;0.9;1;1.1;1;0.9;1.1;1;0.9;1.1;1.1;0.9;1;1.1;1.1;1.1;1;1.1;1;0.9;1.1;1;0.9;1;0.9;0.9;1;0.9;1.1;1.1;0.9;0.9;0.9;0.9
"397";1.1;1.1;1;1;0.9;0.9;0.9;1;0.9;1.1;1.1;0.9;0.9;1;1.1;1.1;NA;1.1;1;1;1;1.1;0.9;1;1.1;0.9;1.1;1;1;1;1.1;0.9;0.9;0.9;0.9;1;0.9;1.1;1;1.1;0.9;1.1;1.1;0.9;1;1;1.1;1;0.9
"398";0.9;1.1;1.1;0.9;1.1;0.9;1;0.9;1.1;1;0.9;1.1;1.1;1.1;1;0.9;NA;0.9;1.1;0.9;1;1;1.1;1;1;0.9;1.1;1;0.9;1;1.1;1;1;1.1;0.9;0.9;1.1;1;1;0.9;0.9;0.9;1.1;1;0.9;1;1.1;1.1;1
"399";1;1;1.1;0.9;1.1;1.1;1;1;1.1;1.1;1;0.9;1.1;1.1;0.9;0.9;NA;1;1;1;0.9;1;1;1;0.9;0.9;0.9;1;0.9;1.1;0.9;0.9;0.9;0.9;1;1;1.1;1.1;1.1;1.1;1.1;0.9;1;1.1;0.9;1.1;1;1.1;0.9
"400";1;0.9;1;1;0.9;1;0.9;1;1;1.1;1;0.9;0.9;1.1;1;1.1;0.9;1.1;1;0.9;0.9;1;0.9;1.1;1.1;0.9;0.9;1.1;0.9;1.1;0.9;0.9;1;1;1;1;1.1;1.1;1.1;1;0.9;1;1.1;0.9;1.1;1.1;1;1.1;1.1
"401";1;1;0.9;1.1;1.1;1.1;1;1;0.9;1.1;1.1;1.1;1.1;1.1;0.9;1.1;0.9;1;1;0.9;0.9;0.9;1;1;0.9;1;0.9;1;1;1;0.9;1;1.1;1;1.1;0.9;0.9;0.9;1;0.9;1.1;1.1;0.9;1.1;1;1.1;1;1.1;0.9
"402";0.9;0.9;1;1.1;0.9;0.9;1;1.1;1;0.9;0.9;0.9;1;1.1;1;1;NA;0.9;1.1;1.1;1.1;1;1;0.9;1;1.1;1;1;1.1;0.9;0.9;1.1;1;1.1;1.1;0.9;0.9;1;1;1.1;0.9;1.1;1;1.1;1.1;1.1;1;0.9;0.9
"403";1;0.9;0.9;1;1.1;1;0.9;1.1;1;1.1;1;0.9;0.9;1.1;1.1;1.1;0.9;1;1;1.1;0.9;1.1;1.1;1;1;0.9;0.9;1;1.1;0.9;1;0.9;1;0.9;1;1;1.1;1.1;1;1;1.1;0.9;0.9;0.9;0.9;1.1;1;1.1;1.1
"404";1.1;1;1;1;1;1;1;1;0.9;0.9;0.9;0.9;0.9;1.1;1;0.9;0.9;0.9;1.1;1;1;1.1;1;0.9;0.9;1.1;1;1.1;1.1;0.9;0.9;1.1;1.1;1.1;1;1.1;0.9;1;1.1;1.1;0.9;1.1;1;1.1;1;1;1.1;0.9;0.9
"405";1.1;0.9;0.9;1;1;0.9;1.1;0.9;0.9;0.9;1.1;1;1.1;1.1;1;1.1;0.9;0.9;1;1;1;1.1;1.1;1;0.9;1;1;1.1;1.1;0.9;1.1;0.9;1.1;1;0.9;0.9;0.9;1;0.9;1.1;1.1;1.1;1;1;1;0.9;1;1.1;1
"406";1.1;1;1;1;0.9;1.1;1;0.9;0.9;1;1.1;0.9;0.9;1.1;1.1;1;0.9;1;0.9;1.1;1.1;0.9;0.9;1.1;1.1;1;1.1;0.9;1;0.9;1;1;0.9;1;0.9;1;1.1;1;0.9;1.1;1;1.1;1;1.1;0.9;0.9;1.1;1.1;1
"407";1;1.1;0.9;1.1;0.9;1;0.9;1;0.9;0.9;1;1;1.1;1;1;0.9;NA;1;1.1;1.1;0.9;1;1.1;1;1;1;0.9;0.9;0.9;1.1;1;1.1;1.1;0.9;1;1;1.1;0.9;0.9;1.1;1;0.9;1.1;0.9;0.9;1.1;1.1;1.1;1.1
"408";0.9;1;0.9;0.9;1.1;0.9;1.1;1;1;1.1;0.9;0.9;0.9;1;1;1;0.9;1;0.9;0.9;1.1;1;0.9;1;1.1;1;1;1.1;1.1;1.1;0.9;0.9;1;1;0.9;0.9;1;1.1;0.9;1;1.1;1.1;1;1;1.1;1.1;1.1;1.1;1.1
"409";1.1;1;1.1;0.9;0.9;1.1;1;1.1;1.1;1;1.1;1.1;1;0.9;1.1;1;NA;1;1.1;1;0.9;1.1;0.9;0.9;1.1;1;0.9;1.1;1.1;0.9;1;1;1;0.9;1;0.9;0.9;0.9;0.9;1;1.1;0.9;0.9;1;1;1.1;1;1.1;0.9
"410";1;1.1;1;1.1;0.9;1.1;1.1;1;1.1;0.9;1;0.9;1.1;1;1.1;1;1.1;1.1;1;0.9;1;1;1.1;1.1;1;0.9;0.9;1;0.9;1.1;0.9;1;1;0.9;1.1;0.9;1;1;1;1;0.9;1.1;1.1;0.9;0.9;0.9;1.1;0.9;0.9
"411";1.1;1.1;0.9;1;1;1.1;1.1;1;1;0.9;1;1.1;1;1.1;0.9;1.1;NA;1.1;1.1;0.9;0.9;1;0.9;0.9;0.9;1;1.1;0.9;0.9;0.9;1;1.1;1;1;1.1;1;1.1;1.1;1;1;0.9;0.9;0.9;1;0.9;0.9;1.1;1;1.1
"412";1;0.9;1;0.9;1;1;1;0.9;1.1;1;1;0.9;1.1;0.9;0.9;0.9;1.1;1.1;0.9;1.1;1.1;1.1;1;1;1.1;0.9;1.1;1.1;0.9;1;1;1.1;1;0.9;1.1;1.1;1;1;1;1.1;1;0.9;0.9;0.9;1.1;0.9;1.1;0.9;1
"413";0.9;0.9;1;0.9;1;1;1;1.1;1;1;1.1;1;1.1;1.1;0.9;1.1;1.1;1.1;1.1;1;0.9;1.1;1;1.1;1;0.9;1;1;0.9;0.9;1;1.1;1.1;0.9;1;0.9;1;0.9;0.9;0.9;1.1;1.1;0.9;0.9;1;1;1.1;0.9;1.1
