"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"352";0.5;0.9;0.5;0.9;0.9;1;2;0.5;1;0.5;1.1;1.1;1;1;1.1;0.5;0.9;0.9;1.1;1;1.1;2;0.5;2;2;2;0.9;0.5;0.9;1;0.5;1;0.9;1;1;1;1;1;1.1;1;1.1;2;0.9;1.1;2;2;0.5;1.1;2
"353";1;0.9;2;1;0.5;1.1;0.9;1.1;1;0.5;1;0.5;2;1;1.1;0.5;1.1;0.5;1;1.1;0.5;0.5;1;0.9;1;0.9;2;0.9;1.1;0.5;1;1;1;0.9;1;2;1;2;1.1;1.1;0.5;0.9;2;0.9;2;0.9;2;2;1.1
"354";1.1;0.9;0.5;1;1;0.9;1.1;1.1;0.5;0.5;1.1;1;0.9;1;1.1;2;0.5;1.1;2;2;2;1.1;2;0.5;0.9;1;0.5;2;0.9;1;1;1;1;0.5;1.1;2;0.9;2;1;0.9;0.9;0.5;1;1;0.5;2;1.1;0.9;1
"355";0.9;2;1.1;0.5;1;0.5;0.9;1;1.1;1;2;0.9;1;1.1;0.5;0.9;1.1;1.1;1;1;0.5;1;1.1;1.1;1;0.5;2;0.9;2;0.5;1;1;0.9;1.1;0.5;1;1;2;2;0.5;2;2;0.5;0.9;1.1;0.9;0.9;2;1
"356";1.1;0.5;0.9;0.5;1;1;2;0.9;0.5;1.1;0.9;2;0.9;1;0.5;2;0.9;0.5;1.1;0.9;1;0.9;0.5;1.1;0.5;1;1.1;2;1;0.5;2;1.1;1;1.1;0.5;0.9;1;2;1;2;1;1;1;1;1.1;0.9;2;2;1.1
"357";1;0.9;1;1;1.1;0.9;1;1.1;2;0.9;1.1;0.5;0.9;2;2;0.5;0.9;0.9;1;1.1;0.5;0.9;1.1;2;0.9;1.1;1;1;2;0.5;0.5;2;1.1;0.5;1;0.5;0.5;2;1;2;0.9;1;1;2;1.1;1;0.5;1.1;1
"358";1;1.1;1.1;2;0.5;1;0.9;0.9;1.1;0.5;0.9;2;0.5;1;1.1;2;0.5;0.5;1;2;2;1.1;1;0.9;2;1.1;1;2;0.9;2;1.1;2;0.5;1.1;0.9;1.1;0.9;1;0.9;1;0.5;0.9;0.5;1;1;0.5;1;1;1
"359";1;0.5;0.9;2;1;1;1;1;2;2;0.5;1.1;1.1;0.9;0.5;0.5;1.1;0.5;2;1.1;2;2;0.5;1;1.1;2;1.1;1;0.5;0.9;1.1;0.9;1;0.9;2;1;0.5;1.1;2;1;0.9;0.5;1;1;0.9;0.9;1.1;1;0.9
"360";1;2;1;0.9;1.1;1.1;2;1;0.9;2;0.5;1.1;0.9;1.1;1;1;0.5;1;0.9;0.9;2;1;0.9;0.9;0.5;2;0.5;0.5;0.5;1.1;1;1;2;0.5;1.1;0.9;0.5;0.5;1.1;1;1.1;2;1;1.1;2;2;0.9;1;1
"361";2;0.5;1;1;2;0.5;1;1;1;1;0.5;2;1;0.9;0.9;0.5;1;0.9;2;2;1;0.5;0.9;0.5;0.9;1.1;0.5;0.9;0.5;1.1;2;1;1.1;1.1;0.5;2;1;0.9;1;1.1;0.9;1.1;0.9;1.1;1.1;2;1.1;2;1
"362";0.9;2;1.1;1;2;0.9;0.9;0.5;1;1.1;1;0.5;0.9;1.1;1;1.1;2;0.9;1.1;2;1.1;0.5;0.5;1;1;1;1.1;0.5;1;1;2;1.1;1.1;0.9;1;0.5;1;0.9;2;0.5;0.9;2;2;0.5;0.9;1;2;0.5;1
"363";2;0.5;2;0.5;1;1.1;1;0.9;1.1;1;1;1;2;1.1;2;1.1;0.9;1;1.1;1;2;0.5;0.9;2;0.5;1.1;2;0.5;1;0.5;1;0.9;0.5;0.5;0.9;2;0.5;1;0.9;1.1;1.1;0.9;1;0.9;1;2;1;1.1;0.9
"364";1.1;0.5;0.9;1.1;2;0.9;1.1;1;1;2;1;0.9;0.5;0.9;0.5;2;1;0.5;1.1;2;1;2;0.9;2;2;2;1;1;1.1;0.5;0.9;0.5;0.9;0.9;0.9;2;0.5;0.5;1;1.1;1;1.1;1.1;1;0.5;1;1;1.1;1
"365";1.1;0.9;1;0.5;2;2;2;1;1;1;0.9;0.9;2;1.1;0.9;0.5;1;0.5;1;1;1.1;2;2;1;1.1;1.1;0.9;0.5;0.5;0.5;1;1;1.1;0.9;0.5;1;1.1;1.1;2;0.9;1;1;0.9;0.5;2;2;1.1;0.9;0.5
"366";2;1;2;0.5;0.9;1.1;0.9;0.5;0.9;0.5;1;0.5;2;1;1.1;1.1;1.1;0.9;1.1;1;1.1;1;1.1;0.9;1;1;0.5;1.1;1.1;1;1;1;1;2;0.9;0.5;2;0.9;0.5;2;2;2;0.9;1;1;0.5;2;0.9;0.5
"367";0.5;1;0.9;2;1.1;0.9;0.9;0.5;2;0.9;0.9;1.1;2;0.5;1;1.1;1;1;0.9;1;1;0.5;1.1;0.5;2;2;1.1;0.5;1;0.5;2;1;1.1;1;0.9;1.1;1.1;1.1;1;1;1;0.5;0.9;0.9;2;1;0.5;2;2
"368";2;2;0.5;0.9;1.1;1;1;0.9;0.5;2;0.5;1.1;1.1;1.1;1;0.5;0.9;1.1;2;0.5;1.1;0.9;1;1.1;0.9;1.1;2;2;1;2;0.9;0.5;2;1.1;0.9;0.5;1;0.5;0.9;1;0.9;1;1;1;2;1;0.5;1;1
"369";2;1;1;0.5;1;0.5;0.9;1.1;0.9;0.9;1.1;0.5;0.5;0.5;2;1;0.9;1.1;1;1;1.1;0.9;0.5;2;0.9;0.5;2;1;0.5;1;1;1;0.9;2;2;1.1;1.1;2;1.1;1;2;2;0.9;1.1;0.5;0.9;1;1;1.1
"370";2;1;2;0.9;0.9;0.9;2;1.1;1;1.1;0.5;0.5;1;1;0.5;0.9;0.9;1.1;1;0.9;1.1;1;0.5;2;1.1;2;1;0.5;2;0.5;0.9;2;1;1.1;1;1.1;2;1;0.5;1;0.9;0.9;1.1;2;0.5;1;1;0.5;1.1
"371";2;1;2;1.1;0.9;0.5;0.5;1.1;1;2;0.5;1;0.9;2;1.1;1;1;0.9;0.5;0.5;1;1.1;1;1;2;0.9;1;0.9;1;2;0.9;1;1.1;2;1.1;2;0.9;1.1;2;1;1.1;0.5;1;1.1;0.9;0.5;0.9;0.5;0.5
"372";1.1;0.9;0.9;0.5;0.9;1.1;1.1;1.1;1.1;1.1;2;0.5;1;1;1;0.9;1;0.5;2;1;2;0.5;1.1;1;0.5;1;1;2;2;1;1;1.1;0.5;1;0.9;1.1;2;2;1;1;0.9;0.9;0.5;0.5;0.5;0.9;2;2;0.9
"373";1.1;0.9;2;0.9;1.1;0.9;0.9;0.5;1;0.9;0.5;0.9;0.5;0.9;2;2;1.1;1.1;0.5;1;2;1.1;2;0.5;1;0.5;1;1;0.5;0.5;1;1.1;1.1;2;1;2;0.9;2;0.9;0.5;1;1;1;2;1.1;1;1.1;1;1
"374";0.5;0.9;0.5;1;0.9;0.5;0.9;0.9;1;0.5;1;2;0.5;1;1.1;1;2;1;2;0.5;1.1;1.1;0.9;2;0.5;1.1;2;1.1;1;2;0.5;1;1.1;0.9;1;0.9;1;0.9;1.1;2;1;2;0.9;1;1.1;0.5;1.1;2;1
"375";2;2;0.5;1;1.1;0.5;1;0.9;1;0.9;1;0.5;1;0.5;2;1;0.9;1;1.1;2;0.9;1.1;2;2;1.1;1.1;0.9;2;0.9;2;0.9;0.5;1.1;0.5;1;1.1;1;0.9;1;1;0.9;1.1;0.5;2;1;0.5;0.5;1;1.1
"376";0.9;1.1;0.5;1;2;1.1;1;1;1.1;1.1;0.9;1;1;2;0.9;1.1;0.9;2;0.9;1.1;0.5;1;1;0.5;2;0.9;2;0.9;0.9;2;1;0.9;0.5;0.5;2;1;1;1;2;2;1;0.5;0.5;1.1;1.1;0.5;0.5;1;1.1
"377";1.1;1;1;1;0.5;1.1;2;1;1.1;0.5;0.9;0.5;1;2;2;0.9;2;0.9;1;1;0.9;0.5;0.9;1.1;1.1;1;0.5;0.9;1;1;1.1;1.1;1;2;1;0.9;0.5;0.5;0.9;0.5;1.1;2;2;1.1;0.5;2;0.9;1;2
"378";1;2;1;1.1;1.1;0.9;0.9;0.9;1;1;1;0.5;0.5;1;0.9;2;2;1.1;0.5;1.1;0.5;2;2;2;0.5;0.9;0.5;0.9;0.9;1;2;1.1;0.9;0.5;2;0.5;1;1;1;1.1;1;1.1;1.1;0.9;2;0.5;1.1;1;1
"379";0.9;0.9;1;0.9;1;2;1;0.5;0.5;0.9;1;0.5;1.1;1;0.5;2;1.1;0.9;1;1.1;1;0.9;2;1.1;1;1.1;2;2;1.1;1;1.1;0.9;2;1;0.5;2;1;2;0.5;1;0.5;1.1;1;0.5;0.9;2;1.1;0.9;0.5
"380";1;2;0.5;0.9;0.9;0.9;0.5;0.5;0.5;1;1;1;0.9;1;1.1;2;1.1;1;1;1.1;0.5;1;2;2;0.5;1;0.5;0.5;1;1;1.1;0.5;1.1;0.9;0.9;1.1;0.9;1.1;2;2;1;2;2;1.1;0.9;2;0.9;1;1.1
"381";2;1;0.5;2;2;1;2;0.5;1.1;1.1;2;1.1;1;0.5;0.9;0.9;1;1;1.1;2;0.9;1;2;2;1.1;1.1;0.5;1;2;1;1;1.1;0.5;0.9;1;1.1;0.9;1;0.9;0.5;1.1;1;0.5;0.9;0.5;1;0.5;0.9;0.9
"382";1.1;1.1;0.9;1;1;2;1.1;1.1;1.1;0.5;1;2;1.1;1;0.5;0.9;2;0.9;0.9;0.9;2;0.9;2;0.5;0.9;1;2;0.5;1;1.1;2;0.5;1;0.5;1;1;2;0.9;0.5;1.1;0.5;2;1;0.9;1;1;1;1.1;0.5
"383";0.9;1;0.9;0.5;1;2;1;1;2;0.5;1;0.9;1.1;1.1;0.5;0.5;0.9;2;1.1;0.5;2;0.5;0.9;0.5;1;1.1;2;0.9;1;1.1;1;2;2;2;1;1.1;0.9;1.1;1;1.1;0.9;0.5;1;2;0.9;1.1;1;0.5;1
"384";1;1.1;0.5;0.9;2;0.9;0.9;0.9;0.9;1;1;1.1;0.5;0.9;0.9;2;2;0.5;1.1;1;2;2;0.5;0.9;1;1;1;2;2;0.5;0.9;2;0.5;0.5;1;1;1.1;1;0.5;1.1;1;0.5;1.1;1.1;1;2;1.1;1.1;1
"385";0.5;1.1;1;1.1;0.9;1;0.5;1.1;1.1;0.9;1;0.5;0.9;1;2;2;2;1;0.9;0.9;1;1;0.5;1;0.5;0.9;2;0.9;2;0.9;0.5;0.5;2;1;1.1;0.9;2;1.1;1;1.1;1.1;1;0.5;1;1.1;2;1;2;0.5
"386";1.1;1;1;0.9;2;0.5;1;0.9;2;1.1;0.9;1.1;0.9;1;0.5;1;1.1;0.9;1.1;0.5;1;1;1.1;0.9;1;2;2;2;1;0.5;0.9;1.1;2;1.1;1;0.9;2;1;0.9;0.5;2;0.5;1.1;1;0.5;2;1;0.5;0.5
"387";1;1;1;0.5;1.1;2;2;1.1;1;1.1;1;1.1;1;1.1;0.9;0.9;0.9;2;0.5;2;0.9;0.5;1;1;2;1;0.5;1;0.5;1.1;0.9;1;2;0.9;0.5;1;0.5;0.5;1.1;0.9;2;0.9;0.5;1;1.1;2;0.9;2;1.1
"388";1;0.5;1;2;1.1;1.1;1;0.9;2;0.5;0.9;1.1;1.1;1;1;0.5;1;0.9;1;0.9;0.9;0.5;0.5;1;0.5;0.5;1.1;2;1;2;1;1.1;2;0.9;1;0.5;2;0.5;1.1;0.9;2;0.9;1.1;2;1.1;1;0.9;1;2
"389";1;1.1;0.5;2;1.1;1;0.5;0.9;1.1;1;0.5;1;0.9;0.9;0.9;0.9;1.1;0.9;1.1;1.1;0.9;0.5;0.5;0.9;2;2;2;0.9;0.5;1.1;1;1;1.1;1;1;2;0.5;2;0.5;1;2;0.5;2;1.1;2;1;1;1;1
"390";1.1;1;2;0.9;0.9;1.1;0.5;0.5;2;2;1;1;0.5;2;2;1;1.1;0.5;1;1;1;0.9;0.9;0.5;2;2;0.9;1;1;0.9;1.1;1;1.1;0.9;1.1;1;0.5;1.1;0.5;1.1;1;0.5;0.9;0.9;2;0.5;1;1.1;2
"391";1;0.9;0.9;2;1.1;1;1.1;1.1;2;0.9;1.1;1;0.5;1;1.1;1.1;0.5;0.5;0.9;1;2;0.5;2;1;0.5;2;2;1;1;1;0.9;1.1;1;1;1;0.5;1;0.9;0.9;1.1;0.5;1.1;0.9;2;2;0.5;2;0.5;0.9
"392";0.9;1.1;1.1;1.1;1.1;1;2;1;1;1.1;1.1;0.9;2;0.9;0.9;0.9;2;2;2;1;0.5;1;1;0.5;1;1;0.9;0.5;0.9;1;1.1;1;1.1;1;2;0.9;2;0.9;0.5;0.5;1;2;0.5;0.5;0.5;1;1.1;2;0.5
"393";1;0.9;0.5;1.1;1.1;0.9;2;2;1;0.5;0.9;1;0.9;1;0.5;2;1;0.9;1.1;1.1;1;1;0.9;1.1;1.1;2;1;1.1;2;1.1;2;0.5;0.5;1;1;1;1.1;1;0.5;0.5;0.5;0.9;2;1;0.9;0.9;2;0.5;2
"394";0.9;1;0.5;0.5;0.9;0.5;0.9;1;0.9;1;1;1.1;0.5;0.5;1;2;1;2;1;1;0.5;0.9;2;0.9;1.1;2;1.1;0.5;1;0.5;1.1;2;1.1;0.9;1.1;0.5;2;1;0.9;1.1;1;2;1;2;1.1;1.1;1;2;0.9
"395";1;2;0.9;0.9;1;1;1;0.5;1;1;0.5;0.9;1;1.1;0.5;1;0.5;0.5;2;2;0.5;1.1;0.9;1.1;2;2;2;0.9;1.1;1;0.5;1.1;0.9;2;1;0.9;0.9;0.5;0.5;2;1.1;0.9;1;1;2;1.1;1.1;1.1;1
"396";2;1;0.9;1.1;1.1;0.9;0.5;0.9;0.5;0.9;0.9;2;2;2;0.5;1.1;1;2;2;0.5;1;1;1;1.1;1;1;0.5;0.9;0.5;0.9;1.1;1.1;2;0.5;2;1;0.9;0.9;0.5;1;1.1;1;0.5;1.1;1.1;1;1;2;1
"397";2;1.1;1;1.1;2;0.9;2;0.5;1;0.9;2;1;2;2;2;0.5;0.9;1;1;1;0.5;2;0.5;1;0.5;1.1;1;0.5;0.9;0.9;1;0.9;2;0.9;1.1;1.1;1;1.1;1;1;1.1;0.5;0.5;1;0.9;0.5;1.1;1.1;0.9
"398";2;0.5;1;1.1;1.1;0.5;0.9;1;1;0.5;1;0.5;0.9;1;2;0.9;1.1;1;0.9;1;0.9;1.1;2;0.5;0.9;0.5;1.1;2;1;1;1.1;0.5;1.1;1;2;0.5;2;0.9;0.9;1.1;2;1;2;0.5;1;2;1;1.1;0.9
"399";1;0.9;0.5;1;1;1.1;1.1;1;0.9;0.5;0.5;0.9;2;0.9;2;1.1;1;2;0.9;1.1;1.1;1;1;1;1;0.5;0.5;2;1;0.5;2;0.5;2;0.9;0.9;0.5;1;0.9;2;0.5;2;0.9;1;2;1.1;1.1;1.1;1.1;1
"400";1;1.1;1;1.1;2;1;0.5;1.1;1;0.5;1.1;2;1;2;2;1;1.1;0.9;0.9;0.9;1;1;1.1;0.9;0.9;2;1;1;0.5;2;1;0.5;0.9;1.1;2;0.5;0.5;1;0.9;0.9;2;2;0.5;0.5;1.1;1.1;0.9;1;0.5
"401";1.1;1;0.9;1;1;2;0.5;0.5;1.1;1;0.5;2;0.9;0.9;1.1;1;1;2;1;1;1;1;1.1;1.1;0.9;0.9;2;0.9;0.5;1;2;1.1;0.5;1;2;0.9;1.1;0.9;1.1;0.9;2;1;0.5;0.5;0.5;2;0.5;1.1;2
"402";1;1;1;0.9;1;2;1;2;1;0.9;1;0.9;0.5;0.5;2;0.9;0.5;1.1;0.5;2;2;2;2;2;0.9;0.5;1.1;1.1;0.9;0.9;0.5;1.1;0.5;1;1.1;1;1.1;0.5;1.1;1.1;1;1.1;2;1;1;1;0.9;0.9;0.5
"403";1.1;1.1;2;2;1;1.1;0.9;1;0.5;1;0.5;0.5;1;2;1;1.1;1;1.1;0.5;0.9;2;2;0.9;1.1;0.9;1.1;1;0.5;0.5;0.9;1;1;1;0.5;2;1;0.9;1.1;1;2;1;0.5;2;1.1;2;0.5;0.9;0.9;0.9
"404";0.9;1;1;1.1;0.5;0.9;2;0.9;0.9;0.9;1.1;1;0.9;1;0.5;2;1.1;1;1;2;2;1;0.5;2;2;1.1;0.9;1.1;0.5;1.1;1;1;1;1.1;0.5;1.1;1;0.5;2;0.5;2;1.1;1;0.9;0.5;1;0.5;0.9;2
"405";1;2;0.5;0.5;2;0.9;0.5;1;2;0.9;1;0.9;1;0.5;0.9;0.5;0.5;1;1.1;1;1;1.1;1;1;1.1;2;1.1;0.5;0.9;1.1;2;1.1;2;0.5;0.9;2;2;0.9;1;2;0.9;1.1;1.1;0.9;1.1;0.5;1;1;1
"406";1;1;0.9;1;0.9;1;1;1;0.9;0.9;2;0.5;0.5;1.1;1.1;1;0.5;1;1;2;1.1;0.9;2;0.5;1;0.5;0.5;0.9;1;0.5;1.1;0.9;1.1;1.1;2;0.5;1.1;2;0.9;0.5;2;2;1;1.1;1;1.1;2;2;0.9
"407";1;0.5;1;0.9;0.9;1;0.5;1;0.9;0.9;1;2;1.1;0.5;2;1.1;2;0.5;1;2;0.5;1;1.1;1;2;1;0.5;1.1;1.1;1.1;1;1;2;2;0.5;2;1.1;0.5;0.9;1;0.9;1.1;1;2;0.5;1.1;0.9;0.9;0.9
"408";1;0.9;1;0.9;2;0.5;0.9;0.5;1;1.1;1;2;2;1;1;1.1;2;1;1.1;0.5;1;1;2;1;1.1;0.5;0.9;0.9;1.1;1.1;1;0.5;0.5;1;0.9;0.5;2;2;2;0.9;1.1;1.1;0.9;1.1;0.9;1;0.5;0.5;2
"409";0.5;1.1;0.5;0.9;2;0.9;1.1;1;2;2;0.5;0.9;0.5;2;0.5;2;1;1;0.5;2;0.9;0.9;1.1;1.1;1;1;1;1.1;1;2;2;1;1.1;0.9;1.1;1;1.1;0.5;0.5;0.9;1;1.1;1;2;0.5;0.9;1;1;0.9
"410";1;0.9;0.9;0.5;2;1.1;1;1;1;2;0.9;1.1;0.5;0.9;1;0.5;1;1.1;1;1;0.5;1;1;0.9;2;1.1;0.9;0.9;0.5;1.1;2;1.1;2;2;1.1;2;2;0.9;0.9;1;0.5;0.5;0.5;2;0.5;1;1.1;1.1;1
"411";1;1.1;1;1.1;1;1.1;1;0.5;0.5;0.5;1;1.1;0.9;0.9;0.5;1;2;0.9;1;0.9;0.5;0.5;0.9;2;1;0.5;0.5;2;2;0.9;0.9;2;0.9;1.1;1;2;1.1;2;1.1;1.1;1;0.9;0.5;2;1;1.1;2;1;1
"412";1;1;0.9;1.1;1.1;2;1;0.5;2;1.1;1;1.1;1.1;2;0.9;0.9;0.5;2;2;0.5;2;0.9;0.5;0.9;1;1;1.1;0.9;1;1;0.9;1;0.5;1.1;0.5;1;1;0.5;0.5;0.9;0.5;1.1;1.1;2;0.9;2;1;2;1
"413";0.9;0.5;0.9;1;0.5;1;1;0.9;2;0.5;2;2;1.1;0.9;0.9;2;1;0.5;1;1.1;1.1;1.1;2;1;2;1.1;2;0.9;2;0.5;1.1;1;1;1.1;1.1;0.9;0.5;1;1;1;0.5;1;0.9;2;0.9;1;1.1;0.5;0.5
"414";1;0.9;0.9;1;1.1;1;1.1;0.9;2;1;1.1;0.9;0.5;1;1.1;2;1.1;0.9;1.1;1;1;0.5;0.5;2;1.1;0.9;2;1;0.5;0.5;2;2;0.9;1;1.1;0.5;0.5;1;0.9;1;1;1;2;2;1.1;0.5;0.9;2;0.5
"415";0.9;1.1;1.1;1;1;2;2;1;1;1;0.5;0.9;0.5;1;0.5;0.5;1;0.9;1;0.5;1;2;0.9;1.1;1.1;2;1;0.9;0.9;0.5;1;1.1;0.9;2;0.9;1.1;0.5;0.9;2;2;0.5;2;1.1;1.1;1;0.5;1;2;1.1
"416";0.9;1;2;1;2;0.9;0.5;1;2;1.1;0.9;2;0.9;0.5;1;1.1;1.1;1.1;0.5;1.1;1.1;1;0.5;0.5;1.1;1;0.9;0.9;1;0.5;0.5;2;0.5;1;1.1;0.9;2;0.9;2;1;2;1;1.1;2;1;1;1;0.5;0.9
"417";0.9;2;1.1;1.1;2;1.1;1.1;0.9;1;2;1;1.1;0.5;0.5;0.5;0.9;0.9;2;1;1.1;0.5;0.9;1;0.5;1;1;2;0.5;2;1;2;0.9;0.9;1;0.9;0.5;1.1;2;1;1.1;0.5;1;1;0.9;0.5;1.1;1;2;1
"418";0.9;0.9;1;0.5;2;0.9;0.9;1.1;1;1;1;1;1.1;1.1;1.1;0.9;1.1;2;1.1;1;0.5;1;2;1;0.9;2;0.5;0.9;0.5;1;1;2;0.9;1.1;0.5;1;1.1;0.5;0.5;1.1;2;2;0.5;1;0.5;2;1;0.9;2
"419";2;1;0.9;1.1;0.5;1.1;1;2;1;2;0.5;1.1;0.5;1;1.1;1;1;1;2;0.9;2;0.9;0.9;1;2;1;2;0.5;0.9;1.1;1;1.1;1;0.9;0.5;0.5;1;0.9;1;0.9;0.9;1.1;0.5;1.1;2;0.5;0.5;2;1.1
"420";1;1.1;1;0.9;1.1;1;2;2;0.9;0.5;2;0.9;1.1;1.1;1;0.5;1;1.1;1;0.9;1;2;2;0.5;1;0.9;0.5;0.9;1;0.5;0.5;1;0.5;2;0.9;2;1.1;0.5;1;0.5;2;1.1;1;1;1.1;0.9;1.1;2;0.9
"421";2;1.1;0.5;2;2;1;1.1;2;2;0.5;1;1.1;1;1.1;1;2;0.9;1.1;1.1;0.5;1;1;0.5;0.5;1.1;0.9;2;0.9;0.9;0.9;1.1;0.9;0.9;0.9;0.9;2;1;1;1;2;0.5;0.5;1;1;0.5;0.5;1;1;1.1
"422";2;0.5;1;1;0.5;1;1;0.5;2;1.1;1;1;1;0.9;1;0.9;0.9;2;0.9;0.9;0.5;1.1;2;2;1.1;2;1;0.5;1;1.1;0.5;0.5;1;0.9;1.1;1.1;0.5;0.5;1;2;1;2;0.9;1.1;0.9;1.1;2;0.9;1.1
"423";1;1;1;2;0.5;1;1;0.9;1;1.1;1;0.9;0.9;1;1;0.9;0.5;2;2;1.1;0.9;1;1.1;1;1.1;0.5;2;1.1;2;2;0.5;1.1;1.1;0.9;0.9;0.5;1.1;0.9;2;1.1;0.5;0.5;0.9;0.5;2;1;1;0.5;2
"424";1;2;2;1;0.9;0.9;1;1.1;1;1;1;1;0.9;0.9;1;1.1;1.1;2;0.9;0.5;1.1;0.9;0.5;1;1.1;0.5;0.5;1.1;0.9;0.5;1;0.9;0.5;2;0.9;1.1;0.5;2;1.1;1;2;2;0.5;1;1;2;1.1;2;0.5
"425";2;0.5;0.5;1;1.1;1;1;1.1;0.9;0.9;2;1;1;1.1;1;1;0.5;0.9;0.5;0.5;0.9;1;1.1;0.9;0.5;0.5;1;1.1;0.9;1.1;1.1;2;1;1;2;0.5;0.5;1;0.9;1.1;2;1.1;0.9;2;1;0.9;2;2;2
"426";0.5;1;1;0.5;1;0.9;1;1;1;2;1.1;1.1;0.5;1.1;1;2;1;0.9;0.5;0.5;2;0.5;1.1;2;1.1;1.1;0.9;1;1.1;0.9;0.9;2;0.5;1;2;0.9;1.1;1.1;1;1;0.5;2;2;2;0.9;0.9;1;0.5;0.9
"427";2;1.1;2;1.1;0.9;0.5;1;0.9;1;1;0.9;0.9;0.5;1;1;2;0.5;1;2;0.5;0.9;1;1;0.5;0.9;0.5;0.9;1.1;0.9;1;1;2;1.1;1.1;1;1.1;0.9;0.5;0.5;2;1.1;1;1;0.5;1.1;2;1.1;2;2
"428";2;0.5;1.1;1;1;1.1;2;0.9;1;2;1;1;1;0.5;1;0.5;0.9;1.1;2;0.5;2;1;0.5;1.1;1.1;2;0.9;2;1;1;0.5;0.5;1.1;1;0.5;2;1;0.9;1.1;0.9;1.1;1.1;0.9;0.5;0.9;0.9;1;0.9;2
"429";1.1;1;0.5;2;0.5;2;0.9;1.1;0.9;0.5;1;0.9;1.1;0.9;1.1;0.5;2;2;0.5;1;1;1;1.1;0.5;1;0.9;1.1;0.5;0.9;1;1;1.1;1;0.9;1;2;1;0.5;1;0.9;2;1.1;0.9;1;2;2;1.1;0.5;2
"430";2;0.9;1;1.1;0.5;1.1;0.9;1;1.1;1.1;0.9;1;0.5;1.1;0.5;2;1;1;1.1;1.1;2;1;0.5;2;1;0.9;2;1.1;2;1;0.5;0.5;0.9;0.9;0.9;1;1;0.5;1;1;2;0.9;1;1.1;0.9;0.5;2;0.5;2
"431";0.9;1;2;0.5;1.1;2;1;1;2;1;1;1.1;0.9;0.5;1;1;0.5;2;1.1;0.5;0.9;0.9;1.1;0.5;0.9;1.1;2;0.5;0.5;1;1.1;0.9;0.5;0.9;1.1;1.1;2;1;2;0.5;1;1;2;1.1;0.9;1;2;0.9;1
"432";1.1;1;2;1;0.5;1;1.1;1.1;0.9;0.5;0.9;2;1;1;0.9;1;1;1.1;0.9;2;0.5;0.9;0.5;0.5;0.5;2;1;0.9;0.5;2;0.9;2;1;1.1;1.1;1;2;1.1;1.1;1.1;1;1;0.5;1;2;0.9;0.9;0.5;2
"433";1.1;1.1;1.1;1.1;1.1;2;0.5;2;0.9;2;1.1;1;1;0.9;0.5;2;1;1.1;1;1;2;1;0.5;0.9;1.1;1.1;2;0.9;2;0.5;1;0.5;0.9;1;0.5;0.9;0.5;1;1;1;0.9;0.5;0.9;0.5;1;2;0.9;2;1
"434";0.9;1.1;0.5;2;0.9;1;2;1;0.9;1;1.1;0.9;0.5;2;0.5;1.1;0.5;1.1;2;1.1;0.5;1;0.9;0.9;0.5;1;1.1;1.1;1;2;0.5;1;1;0.9;2;1;1;1;1.1;1;0.9;1;0.5;0.5;2;1.1;2;0.9;2
"435";0.9;1.1;0.5;0.9;2;1;2;1.1;1;0.5;0.9;0.5;2;0.9;0.9;1;2;2;0.9;1;1;1.1;0.9;1;1.1;1.1;1;2;2;1.1;0.5;0.5;1;2;1;1;0.5;0.5;0.5;1.1;1.1;0.5;0.9;2;1;1.1;1;1;0.9
"436";1;0.9;2;1.1;0.5;1;1.1;0.9;2;0.9;1.1;0.9;1;0.5;0.5;0.9;1;0.5;1.1;0.5;0.9;2;2;1;1;0.5;1;1.1;0.5;1;1.1;0.5;1;1;2;0.9;1;0.5;2;1.1;1;1.1;0.9;1.1;2;2;1;0.9;2
"437";1;2;1;0.9;1;0.9;1.1;1.1;2;0.5;1.1;1;0.5;1;2;0.5;2;2;2;0.5;0.9;0.5;1.1;1.1;1.1;0.5;0.5;0.9;0.9;1;1.1;1;2;0.5;1.1;1;1;1.1;1;1;0.9;2;1;0.9;0.5;1;0.9;2;0.9
"438";1.1;2;2;1.1;1.1;0.5;1.1;1.1;0.5;1;0.9;0.9;0.9;0.5;1;2;0.9;2;0.9;0.9;2;0.5;1;0.5;1;1;1.1;1;1;1.1;2;1;2;2;1.1;1;0.5;1;1;0.5;0.9;0.9;1;2;0.5;0.5;1;1.1;0.9
"439";0.5;2;2;0.5;1.1;0.9;1;2;1.1;0.9;0.5;1;2;0.5;0.9;2;0.5;0.9;1.1;2;2;0.9;2;1.1;1;0.9;0.5;1.1;0.9;1.1;2;0.9;1;1.1;1;1;1;0.5;0.5;1.1;1;1;0.9;1;1;1;0.5;1;1.1
